uncertainty,scenario,regime,variable,t,shock_id,contribution
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,crude_wti,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,gold,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,lead,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,maize,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,ngas_us,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,nickel,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,platinum,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,silver,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,soybeans,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,sugar_wld,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,tin,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,wheat_us_hrw,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,19,zinc,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,aluminium,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,cocoa,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,coffee_arabic,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,copper,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,cotton_a_indx,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,crude_wti,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,gold,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,lead,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,maize,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,ngas_us,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,nickel,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,platinum,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,silver,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,soybeans,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,sugar_wld,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,tin,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,wheat_us_hrw,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,20,zinc,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,aluminium,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,cocoa,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,coffee_arabic,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,copper,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,cotton_a_indx,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,crude_wti,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,gold,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,lead,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,maize,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,ngas_us,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,nickel,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,platinum,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,silver,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,soybeans,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,sugar_wld,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,tin,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,wheat_us_hrw,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,21,zinc,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,aluminium,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,cocoa,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,coffee_arabic,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,copper,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,cotton_a_indx,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,crude_wti,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,gold,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,lead,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,maize,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,ngas_us,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,nickel,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,platinum,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,silver,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,soybeans,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,sugar_wld,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,tin,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,wheat_us_hrw,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,22,zinc,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,aluminium,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,cocoa,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,coffee_arabic,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,copper,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,cotton_a_indx,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,crude_wti,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,gold,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,lead,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,maize,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,ngas_us,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,nickel,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,platinum,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,silver,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,soybeans,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,sugar_wld,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,tin,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,wheat_us_hrw,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,23,zinc,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,aluminium,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,cocoa,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,coffee_arabic,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,copper,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,cotton_a_indx,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,crude_wti,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,gold,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,lead,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,maize,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,ngas_us,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,nickel,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,platinum,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,silver,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,soybeans,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,sugar_wld,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,tin,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,wheat_us_hrw,0
vxo,unit-shock-crude_wti,combined,coffee_arabic,24,zinc,0
vxo,unit-shock-crude_wti,combined,copper,1,aluminium,0
vxo,unit-shock-crude_wti,combined,copper,1,cocoa,0
vxo,unit-shock-crude_wti,combined,copper,1,coffee_arabic,0
vxo,unit-shock-crude_wti,combined,copper,1,copper,0
vxo,unit-shock-crude_wti,combined,copper,1,cotton_a_indx,0
vxo,unit-shock-crude_wti,combined,copper,1,crude_wti,0
vxo,unit-shock-crude_wti,combined,copper,1,gold,0
vxo,unit-shock-crude_wti,combined,copper,1,lead,0
vxo,unit-shock-crude_wti,combined,copper,1,maize,0
vxo,unit-shock-crude_wti,combined,copper,1,ngas_us,0
vxo,unit-shock-crude_wti,combined,copper,1,nickel,0
vxo,unit-shock-crude_wti,combined,copper,1,platinum,0
vxo,unit-shock-crude_wti,combined,copper,1,silver,0
vxo,unit-shock-crude_wti,combined,copper,1,soybeans,0
vxo,unit-shock-crude_wti,combined,copper,1,sugar_wld,0
vxo,unit-shock-crude_wti,combined,copper,1,tin,0
vxo,unit-shock-crude_wti,combined,copper,1,wheat_us_hrw,0
vxo,unit-shock-crude_wti,combined,copper,1,zinc,0
vxo,unit-shock-crude_wti,combined,copper,2,aluminium,0
vxo,unit-shock-crude_wti,combined,copper,2,cocoa,0
vxo,unit-shock-crude_wti,combined,copper,2,coffee_arabic,0
vxo,unit-shock-crude_wti,combined,copper,2,copper,0
vxo,unit-shock-crude_wti,combined,copper,2,cotton_a_indx,0
vxo,unit-shock-crude_wti,combined,copper,2,crude_wti,0
vxo,unit-shock-crude_wti,combined,copper,2,gold,0
vxo,unit-shock-crude_wti,combined,copper,2,lead,0
vxo,unit-shock-crude_wti,combined,copper,2,maize,0
vxo,unit-shock-crude_wti,combined,copper,2,ngas_us,0
vxo,unit-shock-crude_wti,combined,copper,2,nickel,0
vxo,unit-shock-crude_wti,combined,copper,2,platinum,0
vxo,unit-shock-crude_wti,combined,copper,2,silver,0
vxo,unit-shock-crude_wti,combined,copper,2,soybeans,0
vxo,unit-shock-crude_wti,combined,copper,2,sugar_wld,0
vxo,unit-shock-crude_wti,combined,copper,2,tin,0
vxo,unit-shock-crude_wti,combined,copper,2,wheat_us_hrw,0
vxo,unit-shock-crude_wti,combined,copper,2,zinc,0
vxo,unit-shock-crude_wti,combined,copper,3,aluminium,7.356666160908386e-5
vxo,unit-shock-crude_wti,combined,copper,3,cocoa,3.0149881327216677e-5
vxo,unit-shock-crude_wti,combined,copper,3,coffee_arabic,2.477248898255266e-4
vxo,unit-shock-crude_wti,combined,copper,3,copper,0.015222291817046993
vxo,unit-shock-crude_wti,combined,copper,3,cotton_a_indx,1.0085307739842195e-4
vxo,unit-shock-crude_wti,combined,copper,3,crude_wti,1.27485567520981e-6
vxo,unit-shock-crude_wti,combined,copper,3,gold,8.020003295268049e-5
vxo,unit-shock-crude_wti,combined,copper,3,lead,9.797646740191447e-4
vxo,unit-shock-crude_wti,combined,copper,3,maize,0.0012382203685825117
vxo,unit-shock-crude_wti,combined,copper,3,ngas_us,2.3093865471362123e-5
vxo,unit-shock-crude_wti,combined,copper,3,nickel,3.630104630580613e-4
vxo,unit-shock-crude_wti,combined,copper,3,platinum,2.4073766134902574e-5
vxo,unit-shock-crude_wti,combined,copper,3,silver,2.8572957086218547e-5
vxo,unit-shock-crude_wti,combined,copper,3,soybeans,3.4227945630576056e-4
vxo,unit-shock-crude_wti,combined,copper,3,sugar_wld,5.318158832748043e-6
vxo,unit-shock-crude_wti,combined,copper,3,tin,4.58941409074279e-5
vxo,unit-shock-crude_wti,combined,copper,3,wheat_us_hrw,5.581180610683607e-4
vxo,unit-shock-crude_wti,combined,copper,3,zinc,6.495707920997698e-4
vxo,unit-shock-crude_wti,combined,copper,4,aluminium,-5.143902108328194e-4
vxo,unit-shock-crude_wti,combined,copper,4,cocoa,-2.1117072206052828e-4
vxo,unit-shock-crude_wti,combined,copper,4,coffee_arabic,-0.0026788039332289798
vxo,unit-shock-crude_wti,combined,copper,4,copper,-0.10670069194376797
vxo,unit-shock-crude_wti,combined,copper,4,cotton_a_indx,-0.002146195134605975
vxo,unit-shock-crude_wti,combined,copper,4,crude_wti,-7.54131741617962e-4
vxo,unit-shock-crude_wti,combined,copper,4,gold,-0.0012930827293966625
vxo,unit-shock-crude_wti,combined,copper,4,lead,-0.006873948170967196
vxo,unit-shock-crude_wti,combined,copper,4,maize,-0.01925544011771402
vxo,unit-shock-crude_wti,combined,copper,4,ngas_us,-0.0014534929848766202
vxo,unit-shock-crude_wti,combined,copper,4,nickel,-0.0037478228487589807
vxo,unit-shock-crude_wti,combined,copper,4,platinum,-0.01059129969835254
vxo,unit-shock-crude_wti,combined,copper,4,silver,-0.003272781598913878
vxo,unit-shock-crude_wti,combined,copper,4,soybeans,-0.008605529710236677
vxo,unit-shock-crude_wti,combined,copper,4,sugar_wld,-8.289622038819934e-4
vxo,unit-shock-crude_wti,combined,copper,4,tin,-0.0054958726872918326
vxo,unit-shock-crude_wti,combined,copper,4,wheat_us_hrw,-0.004214601304539865
vxo,unit-shock-crude_wti,combined,copper,4,zinc,-0.00453325685768693
vxo,unit-shock-crude_wti,combined,copper,5,aluminium,-0.0016432569174092695
vxo,unit-shock-crude_wti,combined,copper,5,cocoa,-4.309812050841545e-4
vxo,unit-shock-crude_wti,combined,copper,5,coffee_arabic,-0.002165045145342468
vxo,unit-shock-crude_wti,combined,copper,5,copper,-0.065109057255253
vxo,unit-shock-crude_wti,combined,copper,5,cotton_a_indx,-0.002234617116513748
vxo,unit-shock-crude_wti,combined,copper,5,crude_wti,-6.289308967497038e-4
vxo,unit-shock-crude_wti,combined,copper,5,gold,-0.0012805700469694873
vxo,unit-shock-crude_wti,combined,copper,5,lead,-0.005171176095703228
vxo,unit-shock-crude_wti,combined,copper,5,maize,-0.011134794715156366
vxo,unit-shock-crude_wti,combined,copper,5,ngas_us,-0.0011056225791653922
vxo,unit-shock-crude_wti,combined,copper,5,nickel,-0.0025893193042751633
vxo,unit-shock-crude_wti,combined,copper,5,platinum,-0.007294880613393256
vxo,unit-shock-crude_wti,combined,copper,5,silver,-0.00423670460861425
vxo,unit-shock-crude_wti,combined,copper,5,soybeans,-0.0070437166732096
vxo,unit-shock-crude_wti,combined,copper,5,sugar_wld,-0.0010153100992262368
vxo,unit-shock-crude_wti,combined,copper,5,tin,-0.004141276746513828
vxo,unit-shock-crude_wti,combined,copper,5,wheat_us_hrw,-0.0038140560550814894
vxo,unit-shock-crude_wti,combined,copper,5,zinc,-0.0026115754097282614
vxo,unit-shock-crude_wti,combined,copper,6,aluminium,-0.005102296762299072
vxo,unit-shock-crude_wti,combined,copper,6,cocoa,-0.0011317776098736085
vxo,unit-shock-crude_wti,combined,copper,6,coffee_arabic,-0.00454257573388137
vxo,unit-shock-crude_wti,combined,copper,6,copper,-0.136497787167545
vxo,unit-shock-crude_wti,combined,copper,6,cotton_a_indx,-0.004708737793751865
vxo,unit-shock-crude_wti,combined,copper,6,crude_wti,-0.0037816200868850776
vxo,unit-shock-crude_wti,combined,copper,6,gold,-0.005768552272624407
vxo,unit-shock-crude_wti,combined,copper,6,lead,-0.011283700675676132
vxo,unit-shock-crude_wti,combined,copper,6,maize,-0.031585398789596035
vxo,unit-shock-crude_wti,combined,copper,6,ngas_us,-0.004710176809466322
vxo,unit-shock-crude_wti,combined,copper,6,nickel,-0.005779228833921507
vxo,unit-shock-crude_wti,combined,copper,6,platinum,-0.0160011502336673
vxo,unit-shock-crude_wti,combined,copper,6,silver,-0.01709635449415129
vxo,unit-shock-crude_wti,combined,copper,6,soybeans,-0.02167495003871453
vxo,unit-shock-crude_wti,combined,copper,6,sugar_wld,-0.004862232236737297
vxo,unit-shock-crude_wti,combined,copper,6,tin,-0.009652630416871814
vxo,unit-shock-crude_wti,combined,copper,6,wheat_us_hrw,-0.008112644079946012
vxo,unit-shock-crude_wti,combined,copper,6,zinc,-0.012365590945568095
vxo,unit-shock-crude_wti,combined,copper,7,aluminium,-0.002614248240359785
vxo,unit-shock-crude_wti,combined,copper,7,cocoa,-0.0010646978690337927
vxo,unit-shock-crude_wti,combined,copper,7,coffee_arabic,-0.0025616739899871114
vxo,unit-shock-crude_wti,combined,copper,7,copper,-0.06880449522449653
vxo,unit-shock-crude_wti,combined,copper,7,cotton_a_indx,-0.0023196381431095712
vxo,unit-shock-crude_wti,combined,copper,7,crude_wti,-0.0022151559943976978
vxo,unit-shock-crude_wti,combined,copper,7,gold,-0.0038172487355089676
vxo,unit-shock-crude_wti,combined,copper,7,lead,-0.006002036276691451
vxo,unit-shock-crude_wti,combined,copper,7,maize,-0.015700635088379503
vxo,unit-shock-crude_wti,combined,copper,7,ngas_us,-0.004378357480788169
vxo,unit-shock-crude_wti,combined,copper,7,nickel,-0.0050396828081440345
vxo,unit-shock-crude_wti,combined,copper,7,platinum,-0.010074623714581545
vxo,unit-shock-crude_wti,combined,copper,7,silver,-0.009031134368073112
vxo,unit-shock-crude_wti,combined,copper,7,soybeans,-0.010914590057061883
vxo,unit-shock-crude_wti,combined,copper,7,sugar_wld,-0.0044808583839455185
vxo,unit-shock-crude_wti,combined,copper,7,tin,-0.004672700266448123
vxo,unit-shock-crude_wti,combined,copper,7,wheat_us_hrw,-0.004972231821192706
vxo,unit-shock-crude_wti,combined,copper,7,zinc,-0.014628096976458895
vxo,unit-shock-crude_wti,combined,copper,8,aluminium,-0.001528820640577911
vxo,unit-shock-crude_wti,combined,copper,8,cocoa,-6.264909383545307e-4
vxo,unit-shock-crude_wti,combined,copper,8,coffee_arabic,-0.003094082850046242
vxo,unit-shock-crude_wti,combined,copper,8,copper,-0.03249615722637658
vxo,unit-shock-crude_wti,combined,copper,8,cotton_a_indx,-0.0011036744531355675
vxo,unit-shock-crude_wti,combined,copper,8,crude_wti,-0.0010873571042601753
vxo,unit-shock-crude_wti,combined,copper,8,gold,-0.0017995064127428143
vxo,unit-shock-crude_wti,combined,copper,8,lead,-0.0028288835693772245
vxo,unit-shock-crude_wti,combined,copper,8,maize,-0.008503308689637022
vxo,unit-shock-crude_wti,combined,copper,8,ngas_us,-0.0021256993776957406
vxo,unit-shock-crude_wti,combined,copper,8,nickel,-0.002495680076451892
vxo,unit-shock-crude_wti,combined,copper,8,platinum,-0.004747537455731099
vxo,unit-shock-crude_wti,combined,copper,8,silver,-0.004600130314701124
vxo,unit-shock-crude_wti,combined,copper,8,soybeans,-0.0052480778960413
vxo,unit-shock-crude_wti,combined,copper,8,sugar_wld,-0.0031887468685188707
vxo,unit-shock-crude_wti,combined,copper,8,tin,-0.0022031938106169234
vxo,unit-shock-crude_wti,combined,copper,8,wheat_us_hrw,-0.0024446636769265865
vxo,unit-shock-crude_wti,combined,copper,8,zinc,-0.008129613021549196
vxo,unit-shock-crude_wti,combined,copper,9,aluminium,0.0021546849872925043
vxo,unit-shock-crude_wti,combined,copper,9,cocoa,7.583154265629982e-4
vxo,unit-shock-crude_wti,combined,copper,9,coffee_arabic,0.004424171579888029
vxo,unit-shock-crude_wti,combined,copper,9,copper,0.029867823511381852
vxo,unit-shock-crude_wti,combined,copper,9,cotton_a_indx,0.0011644393656532958
vxo,unit-shock-crude_wti,combined,copper,9,crude_wti,9.766696425082151e-4
vxo,unit-shock-crude_wti,combined,copper,9,gold,0.0021684888521649906
vxo,unit-shock-crude_wti,combined,copper,9,lead,0.0024432483247791782
vxo,unit-shock-crude_wti,combined,copper,9,maize,0.008773797150321798
vxo,unit-shock-crude_wti,combined,copper,9,ngas_us,0.002587106809660591
vxo,unit-shock-crude_wti,combined,copper,9,nickel,0.0021711282856621507
vxo,unit-shock-crude_wti,combined,copper,9,platinum,0.00410171117349291
vxo,unit-shock-crude_wti,combined,copper,9,silver,0.00400573066362843
vxo,unit-shock-crude_wti,combined,copper,9,soybeans,0.004548345083089609
vxo,unit-shock-crude_wti,combined,copper,9,sugar_wld,0.0030529957227002345
vxo,unit-shock-crude_wti,combined,copper,9,tin,0.002127525460161612
vxo,unit-shock-crude_wti,combined,copper,9,wheat_us_hrw,0.003263318024532252
vxo,unit-shock-crude_wti,combined,copper,9,zinc,0.007497349621521766
vxo,unit-shock-crude_wti,combined,copper,10,aluminium,4.6059559375386655e-4
vxo,unit-shock-crude_wti,combined,copper,10,cocoa,1.1623145056421855e-4
vxo,unit-shock-crude_wti,combined,copper,10,coffee_arabic,6.804378766855584e-4
vxo,unit-shock-crude_wti,combined,copper,10,copper,0.004377211325782579
vxo,unit-shock-crude_wti,combined,copper,10,cotton_a_indx,1.8075624451031221e-4
vxo,unit-shock-crude_wti,combined,copper,10,crude_wti,1.3849787018687686e-4
vxo,unit-shock-crude_wti,combined,copper,10,gold,3.511230028346618e-4
vxo,unit-shock-crude_wti,combined,copper,10,lead,5.184346802970014e-4
vxo,unit-shock-crude_wti,combined,copper,10,maize,0.0012796295907377764
vxo,unit-shock-crude_wti,combined,copper,10,ngas_us,5.105218497992917e-4
vxo,unit-shock-crude_wti,combined,copper,10,nickel,3.380104878376309e-4
vxo,unit-shock-crude_wti,combined,copper,10,platinum,6.199228673286729e-4
vxo,unit-shock-crude_wti,combined,copper,10,silver,6.115470354877982e-4
vxo,unit-shock-crude_wti,combined,copper,10,soybeans,6.460396894389426e-4
vxo,unit-shock-crude_wti,combined,copper,10,sugar_wld,4.405887612723895e-4
vxo,unit-shock-crude_wti,combined,copper,10,tin,3.995559695592813e-4
vxo,unit-shock-crude_wti,combined,copper,10,wheat_us_hrw,4.8416946066925275e-4
vxo,unit-shock-crude_wti,combined,copper,10,zinc,0.0010921242459864073
vxo,unit-shock-crude_wti,combined,copper,11,aluminium,6.278670933235396e-4
vxo,unit-shock-crude_wti,combined,copper,11,cocoa,1.5207979222756388e-4
vxo,unit-shock-crude_wti,combined,copper,11,coffee_arabic,8.747429471947381e-4
vxo,unit-shock-crude_wti,combined,copper,11,copper,0.005542210412325327
vxo,unit-shock-crude_wti,combined,copper,11,cotton_a_indx,2.657525117661472e-4
vxo,unit-shock-crude_wti,combined,copper,11,crude_wti,1.7552149251226395e-4
vxo,unit-shock-crude_wti,combined,copper,11,gold,4.4773735495515823e-4
vxo,unit-shock-crude_wti,combined,copper,11,lead,9.123718590741467e-4
vxo,unit-shock-crude_wti,combined,copper,11,maize,0.0016195933428190274
vxo,unit-shock-crude_wti,combined,copper,11,ngas_us,7.01651708180838e-4
vxo,unit-shock-crude_wti,combined,copper,11,nickel,4.3479062095167935e-4
vxo,unit-shock-crude_wti,combined,copper,11,platinum,8.159907928042118e-4
vxo,unit-shock-crude_wti,combined,copper,11,silver,9.34337895534277e-4
vxo,unit-shock-crude_wti,combined,copper,11,soybeans,8.174072691945601e-4
vxo,unit-shock-crude_wti,combined,copper,11,sugar_wld,5.577928678276605e-4
vxo,unit-shock-crude_wti,combined,copper,11,tin,7.600340864830977e-4
vxo,unit-shock-crude_wti,combined,copper,11,wheat_us_hrw,6.13971238855238e-4
vxo,unit-shock-crude_wti,combined,copper,11,zinc,0.0014395281397438463
vxo,unit-shock-crude_wti,combined,copper,12,aluminium,0.002724283246414087
vxo,unit-shock-crude_wti,combined,copper,12,cocoa,4.608173194639166e-4
vxo,unit-shock-crude_wti,combined,copper,12,coffee_arabic,0.0027690906665043882
vxo,unit-shock-crude_wti,combined,copper,12,copper,0.018250663608989005
vxo,unit-shock-crude_wti,combined,copper,12,cotton_a_indx,0.0011691321568982626
vxo,unit-shock-crude_wti,combined,copper,12,crude_wti,5.368320351751914e-4
vxo,unit-shock-crude_wti,combined,copper,12,gold,0.001462464822831753
vxo,unit-shock-crude_wti,combined,copper,12,lead,0.002991472446410947
vxo,unit-shock-crude_wti,combined,copper,12,maize,0.00511959009602822
vxo,unit-shock-crude_wti,combined,copper,12,ngas_us,0.002112713869020408
vxo,unit-shock-crude_wti,combined,copper,12,nickel,0.001307018638318429
vxo,unit-shock-crude_wti,combined,copper,12,platinum,0.002460265665845467
vxo,unit-shock-crude_wti,combined,copper,12,silver,0.0028187450825983653
vxo,unit-shock-crude_wti,combined,copper,12,soybeans,0.0025115343258130286
vxo,unit-shock-crude_wti,combined,copper,12,sugar_wld,0.0017397146588796757
vxo,unit-shock-crude_wti,combined,copper,12,tin,0.00238694210888874
vxo,unit-shock-crude_wti,combined,copper,12,wheat_us_hrw,0.0019427596321172874
vxo,unit-shock-crude_wti,combined,copper,12,zinc,0.004464587621105051
vxo,unit-shock-crude_wti,combined,copper,13,aluminium,0
vxo,unit-shock-crude_wti,combined,copper,13,cocoa,0
vxo,unit-shock-crude_wti,combined,copper,13,coffee_arabic,0
vxo,unit-shock-crude_wti,combined,copper,13,copper,0
vxo,unit-shock-crude_wti,combined,copper,13,cotton_a_indx,0
vxo,unit-shock-crude_wti,combined,copper,13,crude_wti,0
vxo,unit-shock-crude_wti,combined,copper,13,gold,0
vxo,unit-shock-crude_wti,combined,copper,13,lead,0
vxo,unit-shock-crude_wti,combined,copper,13,maize,0
vxo,unit-shock-crude_wti,combined,copper,13,ngas_us,0
vxo,unit-shock-crude_wti,combined,copper,13,nickel,0
vxo,unit-shock-crude_wti,combined,copper,13,platinum,0
vxo,unit-shock-crude_wti,combined,copper,13,silver,0
vxo,unit-shock-crude_wti,combined,copper,13,soybeans,0
vxo,unit-shock-crude_wti,combined,copper,13,sugar_wld,0
vxo,unit-shock-crude_wti,combined,copper,13,tin,0
vxo,unit-shock-crude_wti,combined,copper,13,wheat_us_hrw,0
vxo,unit-shock-crude_wti,combined,copper,13,zinc,0
vxo,unit-shock-crude_wti,combined,copper,14,aluminium,0
vxo,unit-shock-crude_wti,combined,copper,14,cocoa,0
vxo,unit-shock-crude_wti,combined,copper,14,coffee_arabic,0
vxo,unit-shock-crude_wti,combined,copper,14,copper,0
vxo,unit-shock-crude_wti,combined,copper,14,cotton_a_indx,0
vxo,unit-shock-crude_wti,combined,copper,14,crude_wti,0
vxo,unit-shock-crude_wti,combined,copper,14,gold,0
vxo,unit-shock-crude_wti,combined,copper,14,lead,0
vxo,unit-shock-crude_wti,combined,copper,14,maize,0
vxo,unit-shock-crude_wti,combined,copper,14,ngas_us,0
vxo,unit-shock-crude_wti,combined,copper,14,nickel,0
vxo,unit-shock-crude_wti,combined,copper,14,platinum,0
vxo,unit-shock-crude_wti,combined,copper,14,silver,0
vxo,unit-shock-crude_wti,combined,copper,14,soybeans,0
vxo,unit-shock-crude_wti,combined,copper,14,sugar_wld,0
vxo,unit-shock-crude_wti,combined,copper,14,tin,0
vxo,unit-shock-crude_wti,combined,copper,14,wheat_us_hrw,0
vxo,unit-shock-crude_wti,combined,copper,14,zinc,0
vxo,unit-shock-crude_wti,combined,copper,15,aluminium,0
vxo,unit-shock-crude_wti,combined,copper,15,cocoa,0
vxo,unit-shock-crude_wti,combined,copper,15,coffee_arabic,0
vxo,unit-shock-crude_wti,combined,copper,15,copper,0
vxo,unit-shock-crude_wti,combined,copper,15,cotton_a_indx,0
vxo,unit-shock-crude_wti,combined,copper,15,crude_wti,0
vxo,unit-shock-crude_wti,combined,copper,15,gold,0
vxo,unit-shock-crude_wti,combined,copper,15,lead,0
vxo,unit-shock-crude_wti,combined,copper,15,maize,0
vxo,unit-shock-crude_wti,combined,copper,15,ngas_us,0
vxo,unit-shock-crude_wti,combined,copper,15,nickel,0
vxo,unit-shock-crude_wti,combined,copper,15,platinum,0
vxo,unit-shock-crude_wti,combined,copper,15,silver,0
vxo,unit-shock-crude_wti,combined,copper,15,soybeans,0
vxo,unit-shock-crude_wti,combined,copper,15,sugar_wld,0
vxo,unit-shock-crude_wti,combined,copper,15,tin,0
vxo,unit-shock-crude_wti,combined,copper,15,wheat_us_hrw,0
vxo,unit-shock-crude_wti,combined,copper,15,zinc,0
vxo,unit-shock-crude_wti,combined,copper,16,aluminium,0
vxo,unit-shock-crude_wti,combined,copper,16,cocoa,0
vxo,unit-shock-crude_wti,combined,copper,16,coffee_arabic,0
vxo,unit-shock-crude_wti,combined,copper,16,copper,0
vxo,unit-shock-crude_wti,combined,copper,16,cotton_a_indx,0
vxo,unit-shock-crude_wti,combined,copper,16,crude_wti,0
vxo,unit-shock-crude_wti,combined,copper,16,gold,0
vxo,unit-shock-crude_wti,combined,copper,16,lead,0
vxo,unit-shock-crude_wti,combined,copper,16,maize,0
vxo,unit-shock-crude_wti,combined,copper,16,ngas_us,0
vxo,unit-shock-crude_wti,combined,copper,16,nickel,0
